PLAYER_NAME,AGE,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT
Oscar Tshiebwe,24.0,13,107.21666666666667,58,50,6,3,3,3,0.59,0.0,0.6
Oshae Brissett,26.0,55,630.165,201,160,44,19,8,20,0.444,0.273,0.602
Osun Osunniyi,25.0,2,27.9,11,12,0,2,1,4,0.625,0.0,0.5
Otto Porter Jr.,31.0,15,174.07333333333332,39,29,8,5,5,2,0.424,0.348,1.0
Ousmane Dieng,21.0,40,580.1366666666667,232,94,65,15,11,38,0.453,0.318,0.828
Ousmane Dieng,21.0,26,825.8766666666667,449,202,156,21,20,94,0.482,0.301,0.702
P.J. Tucker,39.0,31,486.31333333333333,52,85,16,16,7,8,0.36,0.371,1.0
P.J. Washington,25.0,73,2220.6783333333333,939,411,141,72,59,96,0.436,0.32,0.683
Paolo Banchero,21.0,80,2798.701666666667,1804,554,431,71,47,247,0.455,0.339,0.725
Paris Bass,28.0,3,24.383333333333333,6,8,1,1,0,2,0.429,0.0,0.0
Pascal Siakam,30.0,80,2657.8883333333333,1737,565,342,63,25,141,0.536,0.346,0.732
Pat Connaughton,31.0,76,1676.28,428,239,161,40,19,49,0.435,0.345,0.759
Pat Spencer,27.0,34,934.3766666666667,484,186,142,39,14,75,0.448,0.329,0.911
Pat Spencer,27.0,6,25.65,4,4,5,0,0,1,0.5,0.0,0.0
Patrick Baldwin Jr.,21.0,42,600.1583333333333,199,143,38,20,20,22,0.376,0.311,0.688
Patrick Baldwin Jr.,21.0,7,174.86666666666667,94,49,16,5,7,10,0.585,0.308,0.545
Patrick Beverley,35.0,73,1462.5116666666668,451,239,212,43,31,65,0.417,0.337,0.822
Patrick Gardner,25.0,18,284.8183333333333,152,104,15,8,12,16,0.522,0.448,0.563
Patrick Gardner,25.0,4,46.885,23,13,1,3,0,2,0.421,0.5,0.5
Patrick McCaw,28.0,31,871.08,267,110,87,37,8,28,0.507,0.381,0.786
Patrick Williams,22.0,43,1174.085,429,166,66,40,33,57,0.443,0.399,0.788
Patty Mills,35.0,32,415.315,127,35,34,20,1,16,0.351,0.276,1.0
Paul George,34.0,74,2501.766666666667,1671,388,262,113,37,153,0.471,0.413,0.907
Paul Reed,25.0,82,1589.5016666666668,600,488,109,67,84,67,0.54,0.368,0.718
Paul Watson,29.0,31,923.18,450,127,53,32,22,48,0.502,0.436,0.786
Pavel Savkov,22.0,7,30.64,12,2,1,2,0,3,0.286,0.364,0.0
Payton Pritchard,26.0,82,1825.7333333333333,787,265,281,39,6,61,0.468,0.385,0.821
Pedro Bradshaw,25.0,30,710.3683333333333,244,167,45,18,12,26,0.431,0.408,0.75
Pete Nance,24.0,26,888.9883333333333,357,220,97,25,42,43,0.445,0.364,0.765
Pete Nance,24.0,14,149.52166666666668,46,23,7,5,5,5,0.429,0.467,0.5
Peter Jok,30.0,8,86.75,15,16,2,4,1,5,0.25,0.308,1.0
Peyton Watson,21.0,82,1550.1916666666666,570,265,88,45,91,65,0.468,0.293,0.689
Phillip Wheeler,22.0,33,745.2916666666666,345,130,25,22,28,27,0.485,0.349,0.711
Phillip Wheeler,22.0,4,37.6,14,8,1,1,1,3,0.375,0.0,0.615
Precious Achiuwa,24.0,74,1623.7533333333333,565,487,97,46,68,83,0.501,0.268,0.616
QJ Peterson,29.0,4,71.58666666666667,48,15,10,5,0,7,0.37,0.25,0.889
Queen Egbo,24.0,37,474.99333333333334,178,158,11,15,24,35,0.5,0.0,0.638
Quentin Grimes,24.0,51,1024.9433333333334,359,100,66,35,7,28,0.372,0.338,0.756
Quenton Jackson,25.0,32,1081.9816666666666,601,132,181,54,10,82,0.519,0.239,0.772
Quenton Jackson,25.0,5,96.56333333333333,34,20,19,7,0,9,0.36,0.25,0.882
Quenton Jackson,25.0,3,10.533333333333333,2,4,2,1,0,0,0.0,0.0,1.0
Quinndary Weatherspoon,27.0,12,274.435,177,36,26,15,7,24,0.496,0.375,0.759
Quinndary Weatherspoon,27.0,5,104.465,44,21,14,13,1,19,0.386,0.4,0.75
Quinton Rose,26.0,10,149.12333333333333,63,25,18,7,5,10,0.362,0.343,1.0
R.J. Hampton,23.0,21,531.8083333333333,279,85,82,15,7,40,0.461,0.386,0.721
R.J. Hampton,23.0,8,76.02166666666666,10,6,8,0,0,3,0.286,0.125,0.5
RJ Barrett,24.0,58,1838.1333333333334,1170,315,193,31,22,126,0.495,0.36,0.715
RJ Hunter,30.0,28,772.2,416,83,77,34,22,53,0.426,0.393,0.842
Rachel Banham,30.0,32,434.6716666666667,176,32,54,11,3,36,0.37,0.402,0.786
Rae Burrell,24.0,29,321.6566666666667,105,36,18,13,3,15,0.387,0.39,0.81
RaiQuan Gray,24.0,31,947.0416666666666,546,204,134,65,18,76,0.59,0.35,0.745
RaiQuan Gray,24.0,5,94.74166666666666,37,24,12,3,3,10,0.372,0.231,1.0
RaiQuan Gray,24.0,3,39.03333333333333,23,7,6,1,1,1,0.588,0.429,0.0
Ray Spalding,27.0,33,889.61,433,210,93,63,62,99,0.513,0.294,0.508
Rayan Rupert,20.0,44,724.1666666666666,173,110,68,15,4,37,0.324,0.337,0.676
Rayan Rupert,20.0,6,175.18833333333333,76,36,9,5,0,17,0.365,0.241,0.579
Rebecca Allen,31.0,40,858.35,255,113,37,37,50,34,0.408,0.348,0.704
Rebekah Gardner,33.0,3,59.35166666666667,21,11,7,6,1,5,0.429,0.6,1.0
Reggie Bullock Jr.,33.0,44,417.47333333333336,96,73,15,12,5,10,0.415,0.403,1.0
Reggie Jackson,34.0,82,1816.82,833,155,308,44,12,106,0.431,0.359,0.806
Reggie Perry,24.0,5,91.54333333333334,59,46,6,1,3,14,0.618,0.4,0.833
Reginald Kissoonlal,28.0,16,184.70166666666665,71,41,14,5,16,20,0.357,0.275,0.667
Reginald Kissoonlal,28.0,1,16.983333333333334,12,5,0,3,2,1,0.4,0.4,0.667
Reid Travis,28.0,13,190.53333333333333,66,48,8,3,3,8,0.371,0.172,0.714
Rhyne Howard,24.0,39,1282.805,681,193,138,51,25,75,0.385,0.352,0.788
Richaun Holmes,30.0,40,554.11,199,182,25,11,19,24,0.558,0.333,0.723
Ricky Council IV,22.0,40,495.865,253,78,29,12,7,20,0.441,0.265,0.757
Ricky Council IV,22.0,11,352.42,254,59,27,6,8,22,0.467,0.35,0.8
Rob Edwards,27.0,25,447.04,193,52,25,21,5,26,0.395,0.312,0.909
Robert Baker,26.0,29,817.6266666666667,427,188,69,21,27,61,0.448,0.34,0.78
Robert Baker,26.0,5,80.21666666666667,41,29,6,3,3,8,0.421,0.313,0.5
Robert Covington,33.0,29,488.415,127,97,24,39,18,11,0.439,0.339,0.846
Robert Williams III,26.0,6,118.75,41,38,5,7,7,7,0.654,0.0,0.778
Robert Woodard II,24.0,3,66.31666666666666,15,22,7,0,1,3,0.261,0.111,0.5
Robin Lopez,36.0,16,64.73,18,5,4,1,3,2,0.368,0.25,1.0
Robyn Parks,31.0,37,505.46666666666664,145,59,16,12,5,19,0.381,0.368,1.0
Rodney Hood,31.0,5,78.81666666666666,24,12,5,2,2,3,0.375,0.353,0.0
Romeo Langford,24.0,17,501.485,203,71,33,8,11,21,0.461,0.379,0.625
Romeo Weems,23.0,31,763.245,196,167,67,25,29,30,0.419,0.274,0.688
Ron Harper Jr.,24.0,5,119.92333333333333,48,18,9,4,3,10,0.349,0.167,0.938
Ronald Holland II,18.0,14,470.86,288,92,45,35,10,42,0.443,0.24,0.757
Royce O'Neale,31.0,79,1954.2416666666666,608,377,219,59,44,73,0.397,0.37,0.686
Ruan Miranda,22.0,28,327.64666666666665,122,91,19,4,9,27,0.57,0.0,0.7
Ruben Nembhard Jr.,25.0,4,81.62666666666667,31,18,13,2,2,7,0.357,0.2,0.692
Ruben Nembhard Jr.,25.0,4,94.86666666666666,30,13,17,4,0,8,0.364,0.125,0.5
Rudy Gobert,32.0,76,2593.1133333333332,1061,982,102,52,162,118,0.661,0.0,0.638
Rui Hachimura,26.0,68,1825.4933333333333,923,294,81,41,25,46,0.537,0.422,0.739
Russell Westbrook,35.0,68,1528.8166666666666,754,343,306,74,23,144,0.454,0.273,0.688
Ruthy Hebard,26.0,19,174.615,75,46,7,5,7,4,0.585,0.0,0.65
Ryan Arcidiacono,30.0,20,45.155,0,8,4,2,0,2,0.0,0.0,0.0
Ryan Arcidiacono,30.0,11,334.23,127,35,60,16,3,22,0.418,0.297,0.824
Ryan Rollins,21.0,15,400.1483333333333,238,57,38,19,12,37,0.454,0.391,0.72
Ryan Rollins,21.0,13,77.85,44,13,14,10,3,8,0.519,0.75,0.765
Ryan Rollins,21.0,4,99.04833333333333,56,11,20,9,3,10,0.4,0.267,0.8
Ryan Turell,25.0,23,274.75166666666667,114,47,20,8,1,9,0.44,0.4,0.571
Saben Lee,25.0,24,184.97166666666666,71,31,30,7,3,8,0.364,0.125,0.744
Sabrina Ionescu,26.0,36,1133.785,613,200,193,37,10,94,0.423,0.448,0.872
Sacha Killeya-Jones,25.0,4,56.25833333333333,23,19,1,4,4,6,0.556,0.333,0.2
Saddiq Bey,25.0,63,2061.6583333333333,863,411,92,51,11,54,0.416,0.316,0.837
Sadik Kabaca,23.0,2,11.683333333333334,6,1,1,0,0,1,0.4,0.5,0.0
Sam Daniel,28.0,4,28.05,13,3,3,2,0,1,0.444,0.429,1.0
Sam Griesel,24.0,4,53.21666666666667,13,13,5,3,0,7,0.364,0.25,0.667
Sam Hauser,26.0,79,1740.585,712,276,82,40,25,32,0.446,0.424,0.895
Sam Merrill,28.0,66,1208.3216666666667,587,140,122,21,4,24,0.41,0.41,0.911
Sam Peek,25.0,21,395.495,107,64,26,9,11,26,0.465,0.429,0.286
Sam Thomas,25.0,1,10.75,0,1,0,0,0,0,0.0,0.0,0.0
Sam Waardenburg,25.0,1,1.85,2,1,0,0,0,0,0.0,0.0,1.0
Sami Whitcomb,35.0,40,978.2533333333333,389,114,115,35,14,80,0.4,0.385,0.83
Sandro Mamukelashvili,25.0,46,450.9583333333333,190,147,49,7,12,19,0.471,0.297,0.735
Santi Aldama,23.0,61,1618.0566666666666,654,352,138,43,54,69,0.435,0.349,0.621
Sasha Vezenkov,28.0,42,511.0733333333333,225,96,19,20,7,12,0.44,0.375,0.8
Satou Sabally,26.0,38,1257.975,707,308,167,68,16,110,0.435,0.361,0.874
Savion Flagg,25.0,4,59.48833333333334,5,10,2,2,1,1,0.1,0.0,0.5
Scoot Henderson,20.0,63,1786.6433333333334,883,199,342,49,13,214,0.385,0.325,0.822
Scottie Barnes,22.0,60,2094.2483333333334,1191,494,363,75,88,165,0.475,0.341,0.781
Scottie Lewis,24.0,20,309.06333333333333,65,44,26,22,20,21,0.339,0.304,0.733
Scottie Lindsey,28.0,14,285.05,87,53,11,13,1,11,0.353,0.245,0.5
Scotty Hopson,34.0,13,117.96,39,19,3,4,0,3,0.362,0.143,0.667
Scotty Pippen Jr.,23.0,21,526.8283333333334,271,67,98,36,10,56,0.493,0.417,0.745
Scotty Pippen Jr.,23.0,5,154.25833333333333,91,33,33,15,5,13,0.426,0.208,0.85
Sean Miller-Moore,25.0,2,9.883333333333333,0,3,2,0,0,1,0.0,0.0,0.0
Seth Curry,33.0,44,615.4133333333333,226,68,44,22,6,21,0.392,0.352,0.903
Seth Lundy,24.0,14,142.81166666666667,58,29,7,0,7,8,0.317,0.298,0.75
Seth Lundy,24.0,12,404.3883333333333,277,82,35,11,14,28,0.508,0.419,0.8
Seth Millner,24.0,5,87.56666666666666,26,16,5,2,0,5,0.333,0.294,0.5
Shabazz Muhammad,31.0,12,85.75,69,17,1,1,2,3,0.481,0.429,0.75
Shaedon Sharpe,21.0,36,1170.4683333333332,578,181,104,32,15,82,0.398,0.327,0.809
Shai Gilgeous-Alexander,25.0,75,2552.6866666666665,2254,415,465,150,67,162,0.535,0.353,0.874
Shake Milton,27.0,48,581.16,216,75,60,19,6,31,0.405,0.281,0.816
Shakira Austin,23.0,19,440.01166666666666,190,133,17,16,17,35,0.5,0.0,0.61
Shaquille Harrison,30.0,34,1160.885,514,192,221,100,29,101,0.518,0.33,0.663
Shaquille Harrison,30.0,3,5.966666666666667,2,2,0,0,1,0,0.5,0.0,0.0
Sharife Cooper,23.0,30,990.7533333333333,578,128,239,47,9,104,0.474,0.372,0.849
Sharife Cooper,23.0,4,86.14,54,9,13,3,3,11,0.469,0.6,0.778
Shatori Walker-Kimbrough,29.0,40,993.285,250,82,66,29,14,26,0.429,0.39,0.936
Shawn Occeus,26.0,28,320.4766666666667,108,44,23,26,14,16,0.333,0.267,0.682
ShawnDre Jones,29.0,30,424.36333333333334,145,38,70,13,2,21,0.351,0.281,0.786
Shey Peddy,35.0,18,285.425,94,33,33,15,1,10,0.369,0.348,0.8
Sidy Cissoko,20.0,23,673.21,357,112,76,29,19,50,0.441,0.245,0.636
Sidy Cissoko,20.0,19,307.635,75,58,26,12,8,12,0.397,0.125,0.688
Sika Koné,21.0,20,185.9,72,59,10,3,1,21,0.532,0.333,0.769
Simone Fontecchio,28.0,66,1643.8933333333334,692,246,101,44,23,68,0.46,0.401,0.818
Sir'Jabari Rice,25.0,32,707.4766666666667,326,99,97,28,9,50,0.43,0.336,0.796
Sir'Jabari Rice,25.0,2,34.455,24,3,1,7,2,3,0.45,0.182,0.8
Skal Labissiere,28.0,26,752.5966666666667,436,208,52,18,43,36,0.649,0.217,0.625
Skylar Mays,26.0,38,433.27166666666665,155,43,85,21,4,20,0.396,0.296,0.765
Skylar Mays,26.0,7,231.58333333333334,148,34,37,8,2,16,0.482,0.422,0.842
Sophie Cunningham,27.0,31,897.75,350,88,65,20,11,46,0.413,0.337,0.875
Souley Boum,25.0,21,409.1483333333333,220,53,71,14,4,40,0.418,0.361,0.818
Souley Boum,25.0,4,53.7,22,5,5,3,0,7,0.273,0.273,1.0
Spencer Dinwiddie,31.0,76,2152.4083333333333,795,205,356,51,22,91,0.392,0.337,0.805
Spencer Rodgers,24.0,7,66.40833333333333,7,2,0,2,7,4,0.25,0.111,0.0
Stanley Johnson,28.0,31,841.1616666666666,439,165,83,32,14,56,0.469,0.411,0.75
Stanley Umude,25.0,29,406.205,160,74,14,11,12,22,0.424,0.392,0.886
Stanley Umude,25.0,19,618.02,322,123,25,15,17,39,0.404,0.333,0.76
Stefanie Dolson,32.0,23,272.635,93,45,27,1,6,21,0.515,0.462,0.786
Stephan Hicks,32.0,15,172.085,70,33,8,9,1,12,0.442,0.296,0.833
Stephen Curry,36.0,74,2421.5383333333334,1956,330,379,54,28,210,0.45,0.408,0.923
Stephen Thompson,27.0,23,623.8466666666667,264,68,48,18,8,24,0.383,0.319,0.786
Sug Sutton,25.0,40,1050.6933333333334,328,102,190,27,3,99,0.385,0.337,0.807
Svi Mykhailiuk,27.0,41,413.16333333333336,162,51,35,11,1,12,0.416,0.389,0.667
Sydney Colson,34.0,28,134.86,35,12,22,9,1,6,0.444,0.375,0.833
T.J. Clark,20.0,20,194.075,68,18,11,14,5,12,0.433,0.545,0.429
T.J. McConnell,32.0,71,1290.9766666666667,727,191,390,72,8,108,0.556,0.409,0.79
T.J. Warren,30.0,11,124.67333333333333,41,22,9,4,1,4,0.439,0.154,0.75
Tacko Fall,28.0,5,65.38333333333334,32,22,2,0,8,6,0.786,0.0,0.714
Taevion Kinsey,24.0,34,1048.185,400,113,73,25,17,37,0.597,0.511,0.795
Taevion Kinsey,24.0,8,156.17166666666665,47,10,17,3,2,8,0.485,0.364,0.917
Taj Gibson,39.0,20,204.50333333333333,34,37,11,3,7,5,0.405,0.2,1.0
Talen Horton-Tucker,23.0,51,1008.6983333333334,516,121,177,45,19,65,0.396,0.33,0.807
Tanner Groves,25.0,1,11.866666666666667,2,6,1,1,1,1,0.333,0.0,0.0
Tari Eason,23.0,24,542.705,261,172,35,33,25,27,0.469,0.361,0.625
Tarik Biberovic,23.0,7,111.71666666666667,47,19,6,4,2,7,0.395,0.344,1.0
Tariq Owens,29.0,4,50.55,16,13,1,0,1,4,0.5,0.0,1.0
Taurean Prince,30.0,78,2107.6216666666664,697,230,119,58,35,73,0.442,0.396,0.735
Taylor Funk,26.0,34,811.715,321,100,61,37,12,30,0.417,0.379,0.8
Taylor Funk,26.0,4,58.53333333333333,14,8,3,0,0,1,0.263,0.235,0.0
Taylor Hendricks,20.0,40,856.4316666666666,292,185,32,28,30,27,0.45,0.379,0.793
Taylor Hendricks,20.0,13,401.29833333333335,193,78,15,11,16,20,0.452,0.341,0.737
Taylor Mikesell,24.0,6,29.216666666666665,17,2,2,0,0,1,0.5,0.429,1.0
Taylor Soule,24.0,15,52.84,9,8,3,0,1,4,0.143,0.0,0.625
Taze Moore,26.0,25,742.6533333333333,367,120,169,31,10,64,0.488,0.331,0.727
Taze Moore,26.0,5,86.75833333333334,35,24,12,4,1,4,0.6,0.333,0.5
Taze Moore,26.0,4,40.333333333333336,18,8,5,2,0,3,0.421,0.143,0.5
"Teafale Lenard, Jr.",21.0,18,294.59,95,39,20,17,20,17,0.425,0.316,0.667
Teaira McCowan,27.0,30,783.0033333333333,358,272,45,16,35,46,0.551,0.0,0.586
Terance Mann,27.0,75,1872.8916666666667,658,254,119,43,15,48,0.515,0.348,0.832
Terence Davis,27.0,4,81.245,42,19,16,2,0,7,0.319,0.154,0.75
Terquavion Smith,21.0,24,295.9633333333333,171,26,47,15,6,27,0.393,0.376,0.625
Terquavion Smith,21.0,22,677.6066666666667,501,59,84,35,5,34,0.419,0.371,0.755
Terrell Brown Jr.,26.0,31,834.935,392,124,103,23,7,44,0.412,0.255,0.826
Terry Roberts,23.0,19,353.96166666666664,137,56,56,22,8,31,0.394,0.262,0.7
Terry Rozier,30.0,61,2040.3816666666667,1205,247,342,63,21,106,0.443,0.363,0.869
Terry Taylor,24.0,31,187.63,46,37,10,5,2,7,0.513,0.222,0.8
Tevian Jones,24.0,34,614.7216666666667,220,60,25,19,4,23,0.387,0.366,0.923
Tevian Jones,24.0,5,70.495,35,10,2,4,3,1,0.321,0.389,0.833
Thaddeus Young,36.0,33,439.50166666666667,137,103,57,23,5,15,0.602,0.143,0.4
Thanasis Antetokounmpo,31.0,34,155.43166666666667,32,13,17,7,4,14,0.533,0.0,0.0
Theo John,25.0,3,22.258333333333333,1,1,0,0,1,1,0.0,0.0,0.5
Theo Maledon,23.0,17,213.19666666666666,59,24,28,7,0,18,0.286,0.167,0.933
Theo Maledon,23.0,5,108.55,48,19,19,4,1,11,0.519,0.778,0.8
Theo Pinson,28.0,31,1067.7433333333333,494,186,238,47,29,102,0.439,0.408,0.824
Thierry Darlan,20.0,29,526.2916666666666,136,124,24,15,9,36,0.407,0.341,0.741
Thomas Bryant,26.0,38,441.365,217,141,23,10,16,21,0.577,0.182,0.872
Tianna Hawkins,33.0,40,922.7866666666666,328,199,56,32,14,47,0.491,0.333,0.75
Tiffany Hayes,34.0,40,1081.6383333333333,482,120,105,34,3,56,0.476,0.366,0.778
Tiffany Mitchell,29.0,33,763.3983333333333,240,76,76,16,3,70,0.404,0.289,0.833
Tim Hardaway Jr.,32.0,79,2120.3283333333334,1139,254,139,42,6,69,0.402,0.353,0.852
Timmy Allen,24.0,30,830.445,297,103,73,32,7,54,0.417,0.338,0.795
Timmy Allen,24.0,10,194.385,38,28,11,5,2,6,0.319,0.0,0.667
Tobias Harris,31.0,70,2367.78,1204,453,217,70,46,93,0.487,0.353,0.878
Tony Bradley,26.0,13,290.53833333333336,196,134,26,0,25,21,0.653,0.0,0.71
Tony Snell,32.0,32,476.46166666666664,152,78,12,12,5,10,0.381,0.366,1.0
Torrey Craig,33.0,53,1048.6016666666667,303,217,58,30,21,32,0.43,0.392,0.75
Tosan Evbuomwan,23.0,20,435.12833333333333,122,72,20,8,7,12,0.506,0.394,0.636
Tosan Evbuomwan,23.0,18,620.7483333333333,279,158,56,10,14,42,0.553,0.409,0.889
Toumani Camara,24.0,70,1739.32,527,343,87,66,33,84,0.45,0.337,0.758
Toumani Camara,24.0,4,116.61,65,28,8,3,2,12,0.457,0.214,0.714
Trae Young,25.0,54,1941.7133333333334,1389,149,583,72,11,235,0.43,0.373,0.855
Tray Maddox,23.0,20,271.95166666666665,90,20,25,4,5,9,0.373,0.333,0.6
Trayce Jackson-Davis,24.0,70,1175.1483333333333,572,358,85,32,79,53,0.7,0.0,0.565
Tre Jones,24.0,77,2138.18,771,289,478,78,9,116,0.505,0.335,0.856
Tre Mann,23.0,41,987.0983333333334,382,149,165,51,3,65,0.459,0.373,0.763
Tre Mann,23.0,4,122.46666666666667,82,19,14,7,1,16,0.538,0.433,0.765
Tre Mann,23.0,1,31.75,14,8,5,4,1,4,0.417,0.25,1.0
Trendon Watford,23.0,63,856.52,432,194,81,23,19,63,0.527,0.397,0.794
Trent Forrest,26.0,38,413.76166666666666,83,51,92,11,3,20,0.378,0.2,0.765
Trent Forrest,26.0,1,32.35,16,4,10,6,0,1,0.583,0.5,1.0
Trenton Massner,24.0,4,53.05,10,5,8,3,0,4,0.364,0.333,0.0
Trevelin Queen,27.0,19,643.1166666666667,423,131,104,43,11,65,0.475,0.29,0.87
Trevelin Queen,27.0,14,164.72666666666666,40,20,18,7,5,7,0.368,0.176,0.75
Treveon Graham,30.0,10,145.305,18,22,10,7,0,6,0.258,0.063,0.25
Trevion Williams,23.0,5,63.975,16,15,8,1,2,8,0.316,0.0,1.0
Trevon Scott,27.0,26,472.90166666666664,165,78,22,20,6,14,0.438,0.286,0.579
Trevon Scott,27.0,5,90.85,26,12,6,4,3,2,0.474,0.5,1.0
Trevor Hudgins,25.0,6,193.105,87,15,39,4,1,9,0.397,0.382,0.667
Trevor Keels,20.0,23,735.065,311,64,86,20,0,38,0.429,0.364,0.857
Trevor Keels,20.0,5,112.13833333333334,54,14,14,5,0,4,0.415,0.333,0.4
Trey Jemison,24.0,5,115.40166666666667,40,34,3,4,3,9,0.607,0.0,0.75
Trey Jemison III,24.0,25,573.985,171,134,27,12,28,34,0.551,0.0,0.84
Trey Jemison III,24.0,9,272.8516666666667,122,112,15,6,8,19,0.632,0.0,0.773
Trey Lyles,28.0,58,1158.2183333333332,419,257,72,17,19,38,0.445,0.384,0.7
Trey McGowens,24.0,14,315.0966666666667,152,47,34,32,8,24,0.506,0.423,0.881
Trey McGowens,24.0,2,6.25,3,1,0,1,0,1,0.5,0.0,1.0
Trey Murphy III,24.0,57,1690.265,842,280,124,51,28,34,0.443,0.38,0.815
Trhae Mitchell,26.0,34,1115.555,257,143,71,62,41,30,0.511,0.426,0.706
Trhae Mitchell,26.0,3,19.55,5,3,2,0,1,0,0.4,0.0,0.5
Tristan Thompson,33.0,49,548.9166666666666,161,174,51,12,14,29,0.613,0.0,0.288
Tristan Vukcevic,21.0,14,244.81333333333333,132,62,18,9,11,19,0.415,0.264,0.811
Troy Baxter Jr.,28.0,4,13.683333333333334,16,2,0,0,0,0,0.667,0.5,1.0
Troy Brown Jr.,24.0,59,826.5116666666667,247,144,60,24,3,30,0.372,0.333,0.865
Ty Jerome,26.0,2,14.816666666666666,4,1,3,0,0,1,0.5,0.0,0.0
TyTy Washington Jr.,22.0,24,762.8683333333333,511,100,199,27,7,57,0.467,0.426,0.783
TyTy Washington Jr.,22.0,11,55.92166666666667,14,5,5,3,0,2,0.3,0.333,0.0
TyTy Washington Jr.,22.0,2,38.56666666666667,12,5,3,0,0,3,0.5,0.0,0.0
Tyasha Harris,26.0,40,667.9383333333334,230,34,68,29,3,41,0.416,0.464,0.68
Tyger Campbell,24.0,3,50.483333333333334,21,4,8,4,0,2,0.316,0.5,0.833
Tyler Bey,26.0,3,18.766666666666666,2,7,1,0,0,0,1.0,0.0,0.0
Tyler Cook,26.0,5,80.18333333333334,41,20,5,3,0,8,0.692,0.0,0.417
Tyler Hall,27.0,33,931.31,299,117,84,11,4,31,0.441,0.444,0.9
Tyler Hall,27.0,5,66.65,15,7,3,0,0,2,0.333,0.286,1.0
Tyler Herro,24.0,42,1407.105,875,222,188,30,3,93,0.441,0.396,0.856
Tyler Smith,19.0,27,594.7183333333334,361,136,32,20,28,32,0.476,0.364,0.725
Tyree Appleby,25.0,3,22.266666666666666,3,0,2,0,0,2,0.2,0.25,0.0
Tyrese Haliburton,24.0,69,2223.5383333333334,1389,271,752,83,48,159,0.477,0.364,0.855
Tyrese Martin,25.0,33,1158.795,588,264,115,32,22,81,0.452,0.307,0.833
Tyrese Martin,25.0,5,106.17166666666667,66,30,13,5,1,10,0.444,0.348,0.769
Tyrese Maxey,23.0,70,2625.806666666667,1816,258,433,69,33,116,0.45,0.373,0.868
Tyson Etienne,24.0,21,499.6666666666667,208,53,79,13,3,35,0.446,0.356,0.765
Tyson Etienne,24.0,2,24.733333333333334,17,6,3,0,0,3,0.353,0.222,1.0
Tyus Jones,28.0,66,1932.6666666666667,790,179,485,71,18,66,0.489,0.414,0.8
Udoka Azubuike,24.0,16,112.82833333333333,35,32,3,1,6,4,0.696,0.0,0.231
Udoka Azubuike,24.0,5,81.81333333333333,37,33,4,3,3,4,0.818,0.0,0.25
Uros Plavsic,25.0,2,31.083333333333332,11,10,0,1,0,2,0.417,0.333,0.0
Usman Garuba,22.0,21,565.8816666666667,286,231,44,28,25,41,0.561,0.406,0.629
Usman Garuba,22.0,6,17.783333333333335,3,7,1,1,3,2,0.167,0.0,0.5
Vance Jackson,26.0,3,10.25,4,3,0,0,0,0,0.25,0.333,0.5
Vasilije Micic,30.0,60,1175.73,422,88,262,31,7,99,0.43,0.279,0.813
Vernon Carey Jr.,23.0,3,57.028333333333336,31,18,2,2,1,4,0.52,0.0,0.556
Veronica Burton,23.0,40,554.8483333333334,94,70,88,29,10,17,0.294,0.271,0.912
Victaria Saxton,24.0,15,53.81333333333333,19,10,0,1,0,6,0.333,0.5,0.857
Victor Wembanyama,20.0,73,2160.635,1558,775,277,89,262,266,0.463,0.324,0.791
Victoria Vivians,29.0,38,674.0016666666667,196,119,49,27,6,31,0.38,0.287,0.767
Vin Baker Jr.,25.0,2,7.866666666666666,0,0,1,1,0,0,0.0,0.0,0.0
Vince Williams Jr.,23.0,56,1525.48,576,322,180,53,37,99,0.45,0.383,0.806
Vincent Valerio-Bodon,23.0,25,456.4116666666667,149,60,32,18,29,17,0.394,0.306,0.909
Vincent Valerio-Bodon,23.0,1,25.233333333333334,13,6,3,0,1,6,0.5,0.5,1.0
Vít Krejčí,24.0,27,643.5866666666667,163,71,73,14,7,28,0.488,0.39,0.643
Vít Krejčí,24.0,13,391.0316666666667,116,69,64,15,9,31,0.39,0.269,0.786
Walker Kessler,22.0,64,1493.1066666666666,518,481,60,30,154,66,0.654,0.211,0.602
Walter Ellis,24.0,26,383.78,164,49,25,10,10,9,0.377,0.38,0.824
Walter Ellis,24.0,3,17.6,6,2,1,0,0,0,0.4,0.4,0.0
Warith Alatishe,24.0,27,478.515,164,133,28,30,25,22,0.696,0.5,0.4
Wendell Carter Jr.,25.0,55,1406.3033333333333,603,381,95,35,28,68,0.525,0.374,0.694
Wendell Green,21.0,4,18.55,8,2,3,0,0,3,0.333,0.5,1.0
Wendell Moore Jr.,22.0,28,142.14,61,19,16,8,3,10,0.415,0.222,0.846
Wendell Moore Jr.,22.0,8,281.43333333333334,152,38,33,16,2,20,0.386,0.314,0.846
Wenyen Gabriel,27.0,26,875.5083333333333,434,266,84,26,50,63,0.531,0.451,0.583
Wenyen Gabriel,27.0,5,81.01666666666667,17,25,3,2,2,8,0.364,0.167,0.0
Wesley Matthews,37.0,36,412.87,110,53,23,16,11,8,0.351,0.348,0.75
Wesley Saunders,31.0,9,146.90333333333334,33,36,22,6,0,2,0.4,0.0,0.857
Will Davis,31.0,22,287.24666666666667,95,54,21,5,13,10,0.558,0.4,0.5
