PLAYER_NAME,AGE,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT
Keon Ellis,25.0,3,86.96666666666667,61,12,8,3,2,10,0.524,0.389,0.769
Keon Johnson,23.0,84,2071.2883333333334,919,317,201,90,33,128,0.395,0.312,0.759
Keshad Johnson,24.0,22,250.82,113,59,11,14,10,8,0.56,0.4,0.633
Keshad Johnson,24.0,19,669.6716666666666,287,158,53,22,28,31,0.487,0.239,0.596
Keshawn Justice,25.0,34,1041.215,411,148,70,35,8,40,0.421,0.405,0.833
Keshawn Justice,25.0,5,93.325,28,17,7,6,1,3,0.324,0.231,0.0
Kessler Edwards,24.0,40,608.46,168,115,42,19,20,16,0.496,0.407,0.923
Kessler Edwards,24.0,5,167.15166666666667,68,44,8,7,3,6,0.366,0.333,0.5
Keve Aluma,26.0,8,143.54666666666665,78,43,6,4,6,12,0.627,0.389,0.778
Kevin Cross Jr.,25.0,3,8.655,3,3,3,0,0,0,0.333,1.0,0.0
"Kevin Cross, Jr.",25.0,26,401.625,216,130,20,9,10,28,0.517,0.161,0.81
Kevin Durant,36.0,62,2264.685,1647,374,263,50,77,190,0.527,0.43,0.839
Kevin Huerter,26.0,69,1678.9933333333333,681,205,156,66,23,67,0.425,0.338,0.714
Kevin Knox II,25.0,20,216.84333333333333,142,60,15,6,9,9,0.481,0.327,0.781
Kevin Knox II,25.0,12,404.7966666666667,303,106,37,9,8,32,0.522,0.439,0.744
Kevin Love,36.0,23,251.45333333333335,122,94,22,15,4,14,0.357,0.358,0.696
Kevin McCullar Jr.,24.0,13,361.48833333333334,151,64,54,21,6,27,0.393,0.222,0.788
Kevin McCullar Jr.,24.0,4,29.166666666666668,6,8,2,1,1,0,0.286,0.0,1.0
Kevin Obanor,26.0,16,244.39166666666668,61,79,7,11,5,9,0.529,0.0,0.286
Kevin Obanor,26.0,3,28.216666666666665,7,8,1,0,1,4,0.5,0.0,0.5
Kevin Porter Jr.,25.0,75,1482.02,771,278,256,81,13,136,0.449,0.311,0.769
Kevion Nolan,26.0,6,160.75166666666667,76,25,29,5,2,23,0.407,0.31,0.786
Kevon Harris,28.0,30,953.0783333333334,593,214,112,47,13,74,0.44,0.4,0.767
Kevon Harris,28.0,2,32.71666666666667,6,4,5,0,1,4,0.25,0.286,0.0
Kevon Looney,29.0,76,1142.155,344,462,118,46,37,39,0.514,0.4,0.566
Keyontae Johnson,25.0,34,1103.2016666666666,603,156,91,28,7,81,0.516,0.409,0.746
Keyontae Johnson,25.0,7,166.43666666666667,68,43,23,5,3,19,0.403,0.0,0.75
Keyonte George,21.0,69,2171.758333333333,1186,259,386,47,9,193,0.391,0.342,0.826
Keyshawn Bryant,25.0,12,214.21166666666667,98,40,3,11,10,16,0.381,0.304,0.643
Khalid Moore,24.0,1,11.116666666666667,5,3,0,0,0,1,1.0,1.0,0.0
Khris Middleton,33.0,37,843.1816666666666,440,137,150,35,8,56,0.475,0.361,0.857
Kia Nurse,29.0,40,810.51,303,64,53,19,1,49,0.388,0.331,0.793
Kiah Stokes,32.0,39,716.6316666666667,55,184,28,21,33,15,0.323,0.225,0.667
Kiana Williams,26.0,13,45.028333333333336,11,2,5,0,0,2,0.25,0.333,0.0
Kierstan Bell,25.0,6,43.31666666666667,17,6,5,0,0,1,0.375,0.5,0.5
Kihei Clark,25.0,17,226.685,77,14,44,8,1,23,0.536,0.733,0.75
Kihei Clark,25.0,3,11.916666666666666,3,1,1,0,0,1,1.0,0.0,0.25
Killian Hayes,23.0,18,599.83,374,99,136,40,12,56,0.482,0.417,0.75
Killian Hayes,23.0,6,162.33333333333334,54,18,31,4,4,9,0.419,0.381,0.833
Killian Tillie,27.0,5,85.86833333333334,42,19,3,2,5,4,0.485,0.412,0.75
Kira Lewis Jr.,24.0,20,597.32,262,79,97,28,1,36,0.417,0.33,0.824
Kira Lewis Jr.,24.0,5,65.11333333333333,23,13,5,2,0,9,0.321,0.222,0.75
Klay Thompson,35.0,72,1964.5683333333334,1005,246,145,50,30,88,0.412,0.391,0.905
Kobe Brown,25.0,45,408.015,160,91,45,9,8,24,0.474,0.229,0.767
Kobe Brown,25.0,5,170.33166666666668,96,28,19,4,2,18,0.444,0.294,0.727
Kobe Bufkin,21.0,10,123.63666666666667,53,21,17,3,2,8,0.383,0.211,0.722
Kok Yat,22.0,26,274.2416666666667,66,26,8,2,1,12,0.338,0.295,0.8
Kok Yat,22.0,1,3.183333333333333,0,1,0,0,0,0,0.0,0.0,0.0
Kris Dunn,31.0,74,1782.9183333333333,474,251,210,128,27,74,0.439,0.335,0.682
Kris Murray,24.0,74,1200.3883333333333,337,218,81,40,22,54,0.408,0.231,0.5
Kristaps Porziņģis,29.0,42,1209.9633333333334,818,284,87,31,63,53,0.483,0.412,0.809
Kristy Wallace,29.0,26,446.84166666666664,123,48,45,18,6,17,0.402,0.293,0.667
Kyle Anderson,31.0,61,1002.0933333333334,357,206,145,40,33,37,0.469,0.357,0.738
Kyle Castlin,29.0,3,27.933333333333334,0,4,3,0,0,0,0.0,0.0,0.0
Kyle Filipowski,21.0,80,1699.3833333333334,778,488,155,56,26,117,0.489,0.34,0.656
Kyle Kuzma,29.0,65,1936.415,964,370,152,36,19,146,0.436,0.307,0.634
Kyle Lowry,39.0,35,659.4483333333334,138,67,96,33,11,21,0.35,0.33,0.818
Kyle Mangas,26.0,31,1011.4166666666666,476,107,121,38,21,47,0.506,0.473,0.548
Kyle Mangas,26.0,1,11.931666666666667,6,3,0,0,0,0,0.4,0.0,1.0
Kyle Rode,25.0,32,808.2283333333334,357,109,44,15,4,27,0.423,0.4,0.783
Kyle Rose,25.0,34,828.7683333333333,187,119,68,46,18,24,0.333,0.25,0.429
Kylor Kelley,27.0,18,437.86,200,117,25,4,37,23,0.669,0.0,0.625
Kylor Kelley,27.0,11,125.95666666666666,34,39,5,1,3,4,0.636,0.0,0.6
Kylor Kelley,27.0,7,131.28333333333333,33,45,5,0,9,3,0.571,0.0,0.5
Kyrie Irving,33.0,50,1803.7966666666666,1234,240,231,66,23,111,0.473,0.401,0.916
Kyshawn George,21.0,73,1918.3516666666667,637,305,179,72,53,114,0.379,0.331,0.755
Kysre Gondrezick,27.0,5,16.25,5,2,2,4,0,3,0.286,0.167,0.0
LaMelo Ball,23.0,47,1504.475,1184,232,346,54,13,167,0.405,0.339,0.843
Lacey James,28.0,13,258.1616666666667,55,70,22,14,13,14,0.48,0.333,0.375
Laeticia Amihere,23.0,17,82.68333333333334,19,27,3,2,3,8,0.269,0.0,0.294
Lamar Stevens,27.0,18,620.4783333333334,310,135,49,17,26,50,0.433,0.322,0.723
Lamar Stevens,27.0,17,155.535,74,38,8,5,3,10,0.46,0.296,0.727
Landry Shamet,28.0,50,761.6,286,61,27,23,2,22,0.461,0.397,0.667
Lanqing Wang,27.0,2,31.216666666666665,11,4,5,3,0,4,0.286,0.167,0.667
Larry Nance Jr.,32.0,24,463.2266666666667,203,103,38,20,13,16,0.516,0.447,0.692
Lauri Markkanen,28.0,47,1475.8433333333332,892,278,70,33,17,66,0.423,0.346,0.876
Layshia Clarendon,34.0,21,334.615,91,38,54,15,1,25,0.427,0.35,0.87
LeBron James,40.0,70,2444.4466666666667,1710,546,575,70,39,260,0.513,0.376,0.782
Leaky Black,26.0,33,920.96,277,166,77,42,15,27,0.493,0.398,0.667
Leaky Black,26.0,8,170.10833333333332,27,35,14,10,4,7,0.333,0.267,1.0
Leonard Miller,21.0,18,153.87333333333333,100,52,9,10,6,8,0.488,0.24,0.778
Leonard Miller,21.0,10,368.7733333333333,252,111,38,11,13,37,0.5,0.315,0.821
Leonie Fiebich,25.0,40,837.3983333333333,267,121,70,38,7,41,0.478,0.433,0.72
Lester Quinones,24.0,31,1122.8866666666668,659,214,147,48,9,119,0.434,0.333,0.707
Lester Quinones,24.0,13,183.36666666666667,86,19,24,3,2,14,0.397,0.295,0.846
Lexie Brown,30.0,16,378.65833333333336,129,37,53,17,2,31,0.321,0.304,0.889
Lexie Hull,25.0,34,671.1683333333333,186,84,36,22,11,29,0.441,0.471,0.805
Li Yueru,26.0,38,546.4983333333333,193,140,22,12,9,33,0.463,0.267,0.898
Liam Robbins,25.0,13,56.96666666666667,9,12,2,2,2,6,0.25,0.0,0.5
Liam Robbins,25.0,7,142.575,70,33,10,1,11,8,0.447,0.357,0.867
Lindsay Allen,30.0,40,950.2833333333333,264,80,157,32,7,64,0.466,0.292,0.808
Lindy Waters III,27.0,52,778.41,256,110,52,27,11,20,0.369,0.344,0.727
Liz Dixon,24.0,18,160.06166666666667,30,41,9,1,9,8,0.379,0.0,0.8
Logan Johnson,25.0,32,675.43,317,87,131,35,3,77,0.48,0.222,0.695
Logan Johnson,25.0,3,16.296666666666667,8,5,1,1,1,3,0.5,0.0,1.0
London Johnson,21.0,21,287.9683333333333,63,27,37,12,2,21,0.397,0.323,0.667
Lonnie Walker IV,26.0,20,476.7033333333333,247,63,50,10,5,25,0.42,0.354,0.8
Lonzo Ball,27.0,35,777.03,267,118,115,47,17,41,0.366,0.344,0.815
Lorela Cubaj,26.0,28,220.74,33,41,15,9,2,12,0.429,0.0,0.6
Lou Lopez Sénéchal,27.0,27,125.51166666666667,25,11,10,3,0,6,0.294,0.2,0.5
Loudon Love,27.0,21,156.19666666666666,52,34,9,6,3,12,0.629,0.5,0.444
Lucas Dufeal,22.0,3,17.591666666666665,8,5,1,1,1,1,0.75,0.0,1.0
Lucas Williamson,26.0,10,276.74833333333333,122,41,21,16,1,15,0.381,0.309,0.667
Lucas Williamson,26.0,3,19.566666666666666,3,0,0,2,0,0,0.167,0.2,0.0
Luguentz Dort,26.0,71,2073.3,719,293,115,79,39,51,0.435,0.412,0.717
Luis Rodriguez,26.0,32,735.5166666666667,274,116,26,35,14,20,0.468,0.355,0.895
Luka Dončić,26.0,50,1768.55,1408,409,383,89,21,179,0.45,0.368,0.782
Luka Garza,26.0,39,219.31,138,54,11,6,3,12,0.495,0.278,0.686
Luke Avdalovic,26.0,27,365.0233333333333,112,37,13,7,3,10,0.325,0.343,0.333
Luke Avdalovic,26.0,5,58.2,23,5,2,0,1,3,0.318,0.3,1.0
Luke Kennard,29.0,65,1471.6916666666666,576,183,215,50,5,72,0.478,0.433,0.895
Luke Kornet,29.0,73,1361.06,441,388,117,36,71,31,0.668,0.0,0.691
Luke Travers,23.0,16,548.1783333333333,251,157,118,19,20,65,0.473,0.267,0.644
Luke Travers,23.0,16,180.59333333333333,45,38,16,6,3,18,0.383,0.0,0.9
MJ Walker,27.0,32,766.3816666666667,307,69,39,23,5,34,0.383,0.367,1.0
Mac McClung,26.0,30,981.4883333333333,770,118,170,26,12,103,0.511,0.378,0.827
Mac McClung,26.0,2,10.233333333333333,0,1,3,0,0,0,0.0,0.0,0.0
Maddy Siegrist,25.0,27,643.7383333333333,255,90,27,10,10,15,0.505,0.27,0.767
Makhtar Gueye,28.0,1,2.8,0,0,0,0,0,0,0.0,0.0,0.0
Malachi Flynn,27.0,26,848.2,588,141,107,38,12,52,0.504,0.411,0.831
Malachi Flynn,27.0,4,43.68,16,7,7,3,0,4,0.385,0.25,0.833
Malachi Smith,25.0,31,765.4866666666667,353,123,88,28,4,37,0.532,0.338,0.688
Malaki Branham,22.0,47,426.555,235,51,38,11,2,34,0.458,0.405,0.818
Malaki Branham,22.0,2,58.93333333333333,43,7,8,0,0,5,0.594,0.2,0.667
Malcolm Brogdon,32.0,24,564.0766666666667,305,91,98,13,5,38,0.433,0.286,0.88
Malevy Leons,25.0,34,907.8466666666667,342,251,71,45,34,46,0.496,0.35,0.79
Malevy Leons,25.0,6,85.70833333333333,30,16,3,7,3,5,0.45,0.375,0.75
Malevy Leons,25.0,6,20.966666666666665,2,3,1,0,0,1,0.0,0.0,0.5
Malik Beasley,28.0,82,2282.9466666666667,1336,214,139,73,5,83,0.43,0.416,0.679
Malik Hall,24.0,22,503.78,194,95,18,19,8,18,0.633,0.0,0.645
Malik Hall,24.0,3,11.688333333333333,6,1,1,0,0,1,0.75,0.0,0.0
Malik Monk,27.0,65,2054.11,1117,245,362,61,38,159,0.439,0.325,0.865
Malik Osborne,27.0,3,13.826666666666666,5,8,0,0,0,0,0.667,0.5,0.0
Malik Williams,26.0,31,846.405,499,317,44,41,44,34,0.449,0.396,0.667
Mamadi Diakite,28.0,27,723.7333333333333,344,225,65,20,35,49,0.535,0.373,0.755
Mantas Rubstavicius,23.0,6,76.61666666666666,35,12,8,3,1,9,0.333,0.25,0.786
Maozinha Pereira,24.0,20,350.22,157,69,19,10,12,11,0.533,0.208,0.733
MarJon Beauchamp,24.0,35,156.28166666666667,79,44,11,4,1,15,0.415,0.345,0.75
MarJon Beauchamp,24.0,4,109.14833333333333,50,27,13,7,2,14,0.327,0.304,0.846
Marcus Bagley,23.0,18,526.7533333333333,203,148,21,10,13,23,0.433,0.32,0.759
Marcus Bagley,23.0,10,253.155,67,70,10,9,12,7,0.391,0.156,0.8
Marcus Burk,27.0,25,428.4583333333333,182,52,19,24,3,18,0.488,0.355,0.852
Marcus Domask,25.0,16,524.5416666666666,181,61,91,12,9,31,0.423,0.381,0.818
Marcus Domask,25.0,3,33.8,7,5,0,1,2,2,0.3,0.2,0.0
Marcus Garrett,26.0,27,780.465,255,97,104,39,17,36,0.441,0.235,0.794
Marcus Garrett,26.0,8,162.18,62,21,19,9,3,10,0.429,0.286,0.833
Marcus Sasser,24.0,62,951.0033333333333,436,79,159,47,5,71,0.445,0.364,0.825
Marcus Smart,31.0,34,680.34,305,72,109,39,9,54,0.393,0.348,0.761
Marina Mabrey,28.0,40,1235.0666666666666,575,174,163,45,17,94,0.413,0.377,0.71
Mark Armstrong,21.0,23,502.79,249,28,57,19,7,36,0.369,0.263,0.926
Mark Armstrong,21.0,5,43.6,14,6,8,1,0,7,0.227,0.2,1.0
Mark Williams,23.0,44,1171.045,671,447,109,32,54,71,0.604,0.0,0.804
Markelle Fultz,27.0,21,184.05833333333334,61,20,27,10,2,15,0.418,0.5,1.0
Markieff Morris,35.0,15,164.43333333333334,56,23,21,2,3,5,0.3,0.25,0.833
Markquis Nowell,25.0,33,993.9016666666666,571,104,268,57,14,112,0.425,0.375,0.797
Markquis Nowell,25.0,3,42.79833333333333,12,6,5,5,0,5,0.375,0.25,0.625
Marques Bolden,27.0,4,66.00166666666667,26,30,6,3,10,5,0.5,0.429,0.167
Marquesha Davis,24.0,20,80.20333333333333,24,10,4,1,4,3,0.409,1.0,0.714
Martez Brown,24.0,33,764.6266666666667,250,227,38,34,29,25,0.648,0.25,0.48
Marvin Bagley III,26.0,31,265.2266666666667,136,84,11,9,8,12,0.519,0.158,0.657
Mason Jones,26.0,20,720.3283333333334,469,101,148,24,6,69,0.477,0.413,0.829
Mason Jones,26.0,15,182.345,87,38,40,10,1,19,0.484,0.286,0.905
Mason Jones,26.0,3,80.975,42,21,17,2,1,5,0.48,0.438,0.846
Mason Plumlee,35.0,74,1300.045,333,455,134,33,47,59,0.619,0.0,0.648
Matas Buzelis,20.0,85,1659.8783333333333,770,299,83,39,85,86,0.439,0.347,0.8
Matas Buzelis,20.0,1,34.416666666666664,21,9,4,1,7,3,0.333,0.125,0.6
Matisse Thybulle,28.0,15,312.2816666666667,112,52,28,33,9,13,0.477,0.438,0.467
Matt Lewis,26.0,3,26.316666666666666,6,0,2,1,0,1,0.2,0.25,0.0
Matt Morgan,27.0,7,129.69833333333332,86,12,10,2,1,10,0.528,0.486,0.765
Matt Norman,24.0,2,9.083333333333334,2,3,1,0,1,2,0.25,0.0,0.0
Matt Ryan,28.0,19,67.82166666666667,28,8,3,2,0,3,0.323,0.316,1.0
Max Abmas,24.0,34,850.04,461,113,142,26,2,52,0.411,0.382,0.809
Max Abmas,24.0,5,102.8,51,17,12,4,0,7,0.441,0.389,0.778
Max Christie,22.0,78,2127.141666666667,749,258,146,64,31,88,0.427,0.366,0.855
Max Fiedler,24.0,30,665.715,206,241,93,27,29,50,0.585,0.429,0.586
Max Fiedler,24.0,2,15.216666666666667,4,5,0,0,0,1,0.4,0.0,0.0
Max Strus,29.0,50,1272.725,471,217,158,26,12,54,0.442,0.386,0.824
Maxi Kleber,33.0,34,636.875,103,95,43,9,17,23,0.385,0.265,0.762
Maxwell Lewis,22.0,28,327.68833333333333,116,55,19,9,7,14,0.417,0.38,0.7
Maxwell Lewis,22.0,7,162.4,67,28,15,6,6,13,0.321,0.217,0.706
Maxwell Lewis,22.0,2,65.455,30,17,4,2,0,4,0.313,0.353,1.0
Maya Caldwell,26.0,25,405.11333333333334,131,45,27,15,5,23,0.416,0.3,0.8
Megan Gustafson,28.0,38,404.7266666666667,141,73,9,13,5,14,0.5,0.386,0.765
Melvin Ajinca,21.0,5,109.83666666666667,36,13,3,3,1,10,0.295,0.2,1.0
Melwin Pantzer,25.0,3,23.716666666666665,2,3,6,3,0,0,0.2,0.0,0.0
Mercedes Russell,29.0,37,582.865,145,110,30,22,9,26,0.517,0.0,0.636
Micah Potter,27.0,38,705.165,162,164,31,14,14,31,0.422,0.316,0.85
Micah Potter,27.0,13,352.33166666666665,189,104,28,10,14,23,0.44,0.321,0.778
Michael Devoe,25.0,4,81.26833333333333,50,16,12,5,2,8,0.583,0.429,0.864
Michael Foster Jr.,22.0,27,602.6483333333333,257,156,67,23,41,41,0.54,0.414,0.75
Michael Porter Jr.,27.0,77,2593.2633333333333,1398,540,165,50,38,104,0.504,0.395,0.768
Michaela Onyenwere,25.0,34,635.8916666666667,226,62,33,19,12,43,0.415,0.368,0.61
Mikal Bridges,28.0,82,3036.076666666667,1444,259,306,75,43,132,0.5,0.354,0.814
Mike Conley,37.0,71,1755.85,582,182,319,79,14,75,0.4,0.41,0.9
Mike Miles Jr.,22.0,9,151.48333333333332,77,17,9,3,3,10,0.443,0.265,0.571
Mike Miles Jr.,22.0,4,30.1,7,5,3,1,1,1,0.2,0.0,0.333
Mikiah Herbert Harrigan,26.0,31,335.925,98,45,9,16,11,15,0.407,0.321,0.55
Miles Bridges,27.0,64,2028.735,1300,481,248,44,45,136,0.431,0.313,0.87
Miles McBride,24.0,64,1593.455,611,161,187,67,17,41,0.406,0.369,0.813
Miles Norris,25.0,30,911.9233333333333,493,160,41,32,19,31,0.454,0.392,0.885
Miles Norris,25.0,4,74.12333333333333,36,25,1,3,5,7,0.444,0.389,0.833
Miles Norris,25.0,3,34.916666666666664,7,9,0,2,1,0,0.222,0.286,0.5
Miller Kopp,26.0,32,981.2366666666667,405,168,59,33,16,38,0.442,0.415,0.739
Miller Kopp,26.0,6,85.52833333333334,24,14,4,4,1,5,0.29,0.273,0.0
Mingzhen Zhu,28.0,3,53.81666666666667,8,9,2,1,1,3,0.4,0.0,0.0
Mitchell Robinson,27.0,17,290.12333333333333,87,101,13,16,18,10,0.661,0.0,0.684
Mo Bamba,27.0,32,413.485,138,145,18,9,31,20,0.464,0.278,0.704
Mo Bamba,27.0,4,123.25833333333334,84,57,6,2,9,9,0.517,0.435,0.667
Mohamed Diarra,25.0,3,37.11666666666667,16,12,4,2,3,3,0.417,0.167,0.5
Monique Billings,29.0,37,843.2533333333333,274,213,53,27,19,65,0.465,0.214,0.803
Monté Morris,30.0,45,570.77,233,67,73,20,3,21,0.426,0.36,0.857
Morgan Bertsch,28.0,11,100.515,22,17,2,1,1,13,0.2,0.133,0.8
Moriah Jefferson,31.0,23,184.43166666666667,31,9,30,8,0,8,0.214,0.211,0.9
Moritz Wagner,28.0,30,564.1566666666666,386,148,42,24,12,49,0.562,0.36,0.718
Moses Brown,25.0,26,838.3216666666667,477,434,21,17,28,50,0.619,0.0,0.479
Moses Brown,25.0,13,118.57666666666667,76,44,2,6,4,11,0.694,0.0,0.727
Moses Brown,25.0,4,56.46666666666667,38,23,0,1,6,3,0.542,0.0,0.5
Moses Moody,23.0,74,1649.15,724,189,96,59,31,54,0.433,0.374,0.797
Moses Wood,26.0,34,1046.4616666666666,380,128,54,30,27,46,0.479,0.393,0.818
Moses Wood,26.0,4,89.735,22,12,5,1,2,8,0.276,0.286,0.0
Mouhamadou Gueye,26.0,18,409.4033333333333,175,90,30,6,17,32,0.556,0.25,0.457
Mouhamadou Gueye,26.0,2,28.366666666666667,21,6,1,3,4,2,0.643,0.333,0.5
Mouhamed Gueye,22.0,36,602.14,234,155,32,32,35,24,0.413,0.263,0.729
Mouhamed Gueye,22.0,10,287.275,150,102,20,18,14,9,0.514,0.514,0.609
Moussa Diabaté,23.0,71,1240.6333333333334,403,438,56,46,40,61,0.596,0.0,0.595
Moussa Diabaté,23.0,5,116.98333333333333,61,37,5,4,1,5,0.641,0.0,0.917
Moussa Diabaté,23.0,3,105.83833333333334,50,44,5,5,3,9,0.679,0.0,0.667
Myisha Hines-Allen,30.0,40,746.2466666666667,313,187,102,26,4,56,0.492,0.36,0.833
Myles Burns,25.0,9,110.99666666666667,33,22,8,9,4,8,0.282,0.278,0.667
Myles Turner,29.0,72,2173.6366666666668,1120,471,111,54,144,123,0.481,0.396,0.773
Myron Gardner,24.0,34,795.14,410,234,56,43,22,57,0.525,0.382,0.784
Myron Gardner,24.0,3,33.4,13,10,5,3,1,1,0.5,0.2,0.0
N'Faly Dante,23.0,31,901.0266666666666,512,330,36,32,67,49,0.75,0.0,0.455
N'Faly Dante,23.0,9,116.09166666666667,42,47,2,2,9,5,0.633,0.0,0.571
NaLyssa Smith,24.0,40,989.6333333333333,422,285,41,30,39,52,0.48,0.292,0.567
Nadir Hifi,22.0,3,44.11833333333333,34,4,6,4,0,4,0.429,0.143,1.0
Nae'Qwan Tomlin,24.0,32,1065.415,661,270,63,39,56,65,0.536,0.337,0.667
Nae'Qwan Tomlin,24.0,10,153.62333333333333,71,33,7,3,6,6,0.45,0.217,0.6
Naji Marshall,27.0,69,1919.0833333333333,914,328,208,70,11,112,0.508,0.275,0.813
Napheesa Collier,28.0,34,1180.805,694,330,115,65,48,70,0.492,0.31,0.804
Nassir Little,25.0,32,1097.3333333333333,534,204,84,31,24,67,0.524,0.376,0.825
Natasha Cloud,33.0,38,1265.3966666666668,438,154,263,54,23,115,0.397,0.308,0.826
Natasha Howard,33.0,27,824.7883333333333,474,182,78,34,21,76,0.456,0.2,0.718
Natasha Mack,27.0,40,618.8166666666667,153,199,44,27,47,28,0.573,0.0,0.579
Nate Darling,26.0,1,3.85,2,0,0,1,1,0,0.333,0.0,0.0
Nate Hinton,26.0,37,1088.455,443,321,122,63,10,59,0.481,0.378,0.614
Nate Hinton,26.0,5,89.405,20,21,7,3,0,4,0.2,0.3,0.9
Nate Pierre-Louis,26.0,12,177.36333333333334,65,36,23,7,9,4,0.44,0.267,0.692
Nate Williams,26.0,25,284.8833333333333,131,39,18,13,7,27,0.419,0.262,0.762
Nate Williams,26.0,8,245.8,138,27,32,11,5,24,0.464,0.325,0.867
Nathan Knight,27.0,3,44.6,15,12,3,1,0,6,0.182,0.2,0.714
Nathan Mensah,27.0,6,108.08166666666666,41,44,2,5,8,8,0.533,0.0,0.529
Natisha Hiedeman,28.0,40,606.8666666666667,194,62,95,32,6,44,0.38,0.28,0.735
Naz Hillmon,25.0,40,867.655,229,193,52,28,11,38,0.552,0.333,0.762
Naz Reid,25.0,80,2200.116666666667,1138,480,181,58,72,108,0.462,0.379,0.776
Neal Sako,26.0,4,49.11833333333333,11,22,1,2,1,4,0.417,0.0,0.125
Neemias Queta,25.0,64,911.2233333333334,352,253,47,19,46,41,0.649,0.0,0.767
Nia Coffey,30.0,40,533.8733333333333,130,95,46,12,26,40,0.324,0.273,0.762
Nic Claxton,26.0,70,1881.7316666666666,724,515,157,62,100,87,0.563,0.238,0.513
Nick Muszynski,26.0,3,38.958333333333336,8,10,6,1,0,2,0.75,0.0,1.0
Nick Ongenda,24.0,2,38.943333333333335,10,10,1,1,3,3,0.667,0.0,0.5
Nick Richards,27.0,57,1256.2233333333334,529,466,49,14,55,81,0.591,0.0,0.744
Nick Smith Jr.,21.0,68,1587.4783333333332,683,167,170,23,11,104,0.377,0.328,0.943
Nick Smith Jr.,21.0,3,94.385,73,9,9,1,0,5,0.491,0.481,1.0
Nickeil Alexander-Walker,26.0,82,2073.1016666666665,773,265,223,50,34,99,0.438,0.381,0.78
Nicolas Batum,36.0,78,1367.3733333333332,313,218,84,52,36,34,0.437,0.433,0.81
Nika Mühl,24.0,16,56.935,2,10,7,2,0,4,0.071,0.0,0.0
Nikola Djurisic,21.0,2,32.15,9,3,2,1,1,5,0.286,0.0,0.556
Nikola Jokić,30.0,70,2570.765,2071,892,716,127,45,230,0.576,0.417,0.8
Nikola Jović,22.0,46,1155.6766666666667,494,180,131,38,13,60,0.456,0.371,0.828
Nikola Vučević,34.0,73,2278.25,1349,735,256,61,52,119,0.53,0.402,0.805
Nikola Đurišić,21.0,24,594.5083333333333,292,87,80,21,12,81,0.397,0.181,0.836
Nneka Ogwumike,34.0,37,1177.0933333333332,619,280,86,69,20,49,0.511,0.405,0.876
Noah Clowney,20.0,51,1179.7616666666668,489,202,48,31,29,55,0.374,0.339,0.789
Noah Starkey,28.0,30,659.6983333333334,212,199,71,12,37,29,0.556,0.333,0.719
Nojel Eastern,26.0,26,816.7316666666667,349,141,77,40,13,50,0.502,0.417,0.756
Nojel Eastern,26.0,2,12.516666666666667,4,1,1,0,1,0,0.333,0.0,1.0
Norman Powell,32.0,60,1957.9883333333332,1306,190,125,73,9,108,0.484,0.418,0.804
Nyara Sabally,25.0,26,351.78833333333336,128,105,15,23,19,13,0.575,0.0,0.7
OG Anunoby,27.0,74,2705.7766666666666,1332,358,164,110,65,102,0.476,0.372,0.81
Obadiah Noel,26.0,21,514.0833333333334,210,55,38,16,14,33,0.444,0.333,0.724
Obadiah Noel,26.0,4,36.755,18,3,5,3,0,1,0.308,0.5,0.7
Obi Toppin,27.0,79,1544.815,833,318,128,46,28,68,0.529,0.365,0.781
Ochai Agbaji,25.0,68,1831.625,691,261,104,62,30,60,0.491,0.392,0.698
Odyssey Sims,32.0,24,699.7766666666666,302,51,127,28,5,52,0.483,0.345,0.762
Olin Carter III,28.0,13,148.25666666666666,68,14,8,3,6,3,0.31,0.346,1.0
Olisa Akonobi,25.0,1,12.433333333333334,2,4,1,0,1,0,0.333,0.0,0.0
Olivia Nelson-Ododa,24.0,37,436.625,125,93,8,14,21,29,0.495,0.0,0.659
Olivia Époupa,31.0,17,113.84833333333333,14,19,26,14,0,15,0.375,0.0,1.0
Olivier Nkamhoua,25.0,2,28.783333333333335,13,8,3,1,6,2,0.417,0.4,0.5
Olivier-Maxence Prosper,22.0,57,727.2116666666667,274,149,56,33,8,25,0.392,0.237,0.693
Omari Moore,24.0,5,48.27,12,5,4,2,2,3,0.267,0.143,1.0
Onyeka Okongwu,24.0,74,2063.9266666666667,988,660,168,69,68,90,0.567,0.324,0.759
Orlando Robinson,24.0,44,769.8016666666666,303,220,77,17,16,49,0.444,0.327,0.771
Orlando Robinson,24.0,5,117.71833333333333,71,47,8,5,3,5,0.587,0.5,0.7
Orlando Robinson,24.0,2,56.025,27,22,2,0,2,3,0.5,0.167,0.375
Osayi Osifo,25.0,30,723.8716666666667,220,226,24,29,39,36,0.651,0.0,0.529
Oscar Tshiebwe,25.0,26,842.2616666666667,445,493,83,58,27,67,0.592,0.0,0.689
Oscar Tshiebwe,25.0,14,255.17333333333335,107,122,9,13,1,10,0.6,0.0,0.742
Oscar Tshiebwe,25.0,5,92.45,58,43,9,4,1,6,0.61,0.0,0.444
Oshae Brissett,27.0,11,280.55,133,61,19,14,4,12,0.345,0.265,0.778
Oshae Brissett,27.0,6,142.24166666666667,52,22,4,4,3,8,0.487,0.333,0.571
Oso Ighodaro,22.0,66,1177.5333333333333,290,252,92,34,35,50,0.592,0.0,0.633
